Município;State;Municipality; Gross Rol [%] ; Gross Rol [%] ;Risk_period 1;Limit (Mio) 1;Exit 1; Strike 1 ;Risk_period 2;Limit (Mio) 2;Exit 2; Strike 2 ;Area (The client selects);Value per hectare (The client selects);Prize;Maximum indemnity limit;Maximum indemnity limit - STRIKE 1;Maximum indemnity limit - STRIKE 2; Amount paid per millimeter - Strike 1 ; Amount paid per millimeter - Strike 2 
Paranhos - MS;mato grosso do sul;Paranhos; 7,65 ;7,65%;11-01 / 01-01;5;0; 196 ;01-01 / 03-01;5;0; 216 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.276,77 ; R$ 1.159,95 
Pedro Gomes - MS;mato grosso do sul;Pedro Gomes; 7,65 ;7,65%;11-01 / 01-01;5;0; 319 ;01-01 / 03-01;5;0; 350 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 782,68 ; R$ 714,29 
Ponta Pora - MS;mato grosso do sul;Ponta Pora; 7,65 ;7,65%;11-01 / 01-01;5;0; 218 ;01-01 / 03-01;5;0; 221 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.147,39 ; R$ 1.129,57 
Ribas Do Rio Pardo - MS;mato grosso do sul;Ribas Do Rio Pardo; 7,65 ;7,65%;11-01 / 01-01;5;0; 233 ;01-01 / 03-01;5;0; 273 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.074,95 ; R$ 916,09 
Rio Brilhante - MS;mato grosso do sul;Rio Brilhante; 7,65 ;7,65%;11-01 / 01-01;5;0; 210 ;01-01 / 03-01;5;0; 240 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.190,38 ; R$ 1.039,90 
Rio Verde De Mato Grosso - MS;mato grosso do sul;Rio Verde De Mato Grosso; 7,65 ;7,65%;11-01 / 01-01;5;0; 276 ;01-01 / 03-01;5;0; 311 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 905,32 ; R$ 805,07 
Rochedo - MS;mato grosso do sul;Rochedo; 7,65 ;7,65%;11-01 / 01-01;5;0; 261 ;01-01 / 03-01;5;0; 262 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 958,11 ; R$ 953,44 
Santa Rita Do Pardo - MS;mato grosso do sul;Santa Rita Do Pardo; 7,65 ;7,65%;11-01 / 01-01;5;0; 205 ;01-01 / 03-01;5;0; 243 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.217,04 ; R$ 1.030,19 
Sao Gabriel Do Oeste - MS;mato grosso do sul;Sao Gabriel Do Oeste; 7,65 ;7,65%;11-01 / 01-01;5;0; 273 ;01-01 / 03-01;5;0; 320 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 916,88 ; R$ 781,29 
Sete Quedas - MS;mato grosso do sul;Sete Quedas; 7,65 ;7,65%;11-01 / 01-01;5;0; 178 ;01-01 / 03-01;5;0; 221 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.406,82 ; R$ 1.130,21 
Sidrolandia - MS;mato grosso do sul;Sidrolandia; 7,65 ;7,65%;11-01 / 01-01;5;0; 247 ;01-01 / 03-01;5;0; 257 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.013,25 ; R$ 972,79 
Sonora - MS;mato grosso do sul;Sonora; 7,65 ;7,65%;11-01 / 01-01;5;0; 302 ;01-01 / 03-01;5;0; 350 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 827,53 ; R$ 714,29 
Tacuru - MS;mato grosso do sul;Tacuru; 7,65 ;7,65%;11-01 / 01-01;5;0; 169 ;01-01 / 03-01;5;0; 217 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.482,48 ; R$ 1.152,59 
Terenos - MS;mato grosso do sul;Terenos; 7,65 ;7,65%;11-01 / 01-01;5;0; 243 ;01-01 / 03-01;5;0; 272 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.029,05 ; R$ 918,14 
Vicentina - MS;mato grosso do sul;Vicentina; 7,65 ;7,65%;11-01 / 01-01;5;0; 188 ;01-01 / 03-01;5;0; 194 ; 100,00 ; R$ 5.000,00 ; R$ 38.250,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.332,30 ; R$ 1.287,36 
Abatia - PR;parana;Abatia; 6,60 ;6,60%;11-01 / 01-01;5;0; 116 ;01-01 / 03-01;5;0; 259 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.152,43 ; R$ 964,07 
Almirante Tamandare - PR;parana;Almirante Tamandare; 6,60 ;6,60%;11-01 / 01-01;5;0; 161 ;01-01 / 03-01;5;0; 251 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.552,53 ; R$ 996,70 
Altamira Do Parana - PR;parana;Altamira Do Parana; 6,60 ;6,60%;11-01 / 01-01;5;0; 101 ;01-01 / 03-01;5;0; 241 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.469,38 ; R$ 1.037,10 
Alto Paraiso - PR;parana;Alto Paraiso; 6,60 ;6,60%;11-01 / 01-01;5;0; 87 ;01-01 / 03-01;5;0; 182 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.886,60 ; R$ 1.371,26 
Alto Parana - PR;parana;Alto Parana; 6,60 ;6,60%;11-01 / 01-01;5;0; 128 ;01-01 / 03-01;5;0; 228 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.950,33 ; R$ 1.094,71 
Alto Piquiri - PR;parana;Alto Piquiri; 6,60 ;6,60%;11-01 / 01-01;5;0; 92 ;01-01 / 03-01;5;0; 186 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.722,78 ; R$ 1.341,11 
Altonia - PR;parana;Altonia; 6,60 ;6,60%;11-01 / 01-01;5;0; 80 ;01-01 / 03-01;5;0; 188 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.139,34 ; R$ 1.329,27 
Alvorada Do Sul - PR;parana;Alvorada Do Sul; 6,60 ;6,60%;11-01 / 01-01;5;0; 148 ;01-01 / 03-01;5;0; 201 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.692,95 ; R$ 1.245,65 
Amapora - PR;parana;Amapora; 6,60 ;6,60%;11-01 / 01-01;5;0; 109 ;01-01 / 03-01;5;0; 203 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.287,81 ; R$ 1.233,33 
Ampere - PR;parana;Ampere; 6,60 ;6,60%;11-01 / 01-01;5;0; 62 ;01-01 / 03-01;5;0; 218 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 4.059,44 ; R$ 1.145,41 
Anahy - PR;parana;Anahy; 6,60 ;6,60%;11-01 / 01-01;5;0; 99 ;01-01 / 03-01;5;0; 234 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.520,16 ; R$ 1.068,21 
Andira - PR;parana;Andira; 6,60 ;6,60%;11-01 / 01-01;5;0; 125 ;01-01 / 03-01;5;0; 245 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.998,72 ; R$ 1.018,78 
Angulo - PR;parana;Angulo; 6,60 ;6,60%;11-01 / 01-01;5;0; 140 ;01-01 / 03-01;5;0; 218 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.789,31 ; R$ 1.144,99 
Antonio Olinto - PR;parana;Antonio Olinto; 6,60 ;6,60%;11-01 / 01-01;5;0; 165 ;01-01 / 03-01;5;0; 209 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.514,04 ; R$ 1.195,89 
Apucarana - PR;parana;Apucarana; 6,60 ;6,60%;11-01 / 01-01;5;0; 150 ;01-01 / 03-01;5;0; 250 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.662,08 ; R$ 1.000,82 
Arapongas - PR;parana;Arapongas; 6,60 ;6,60%;11-01 / 01-01;5;0; 152 ;01-01 / 03-01;5;0; 253 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.647,44 ; R$ 988,55 
Arapoti - PR;parana;Arapoti; 6,60 ;6,60%;11-01 / 01-01;5;0; 145 ;01-01 / 03-01;5;0; 267 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.726,96 ; R$ 936,18 
Arapua - PR;parana;Arapua; 6,60 ;6,60%;11-01 / 01-01;5;0; 104 ;01-01 / 03-01;5;0; 239 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.403,37 ; R$ 1.047,13 
Araruna - PR;parana;Araruna; 6,60 ;6,60%;11-01 / 01-01;5;0; 98 ;01-01 / 03-01;5;0; 242 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.560,16 ; R$ 1.034,20 
Araucaria - PR;parana;Araucaria; 6,60 ;6,60%;11-01 / 01-01;5;0; 148 ;01-01 / 03-01;5;0; 234 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.691,53 ; R$ 1.068,34 
Ariranha Do Ivai - PR;parana;Ariranha Do Ivai; 6,60 ;6,60%;11-01 / 01-01;5;0; 132 ;01-01 / 03-01;5;0; 243 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.892,82 ; R$ 1.029,74 
Assai - PR;parana;Assai; 6,60 ;6,60%;11-01 / 01-01;5;0; 144 ;01-01 / 03-01;5;0; 221 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.736,49 ; R$ 1.130,72 
Assis Chateaubriand - PR;parana;Assis Chateaubriand; 6,60 ;6,60%;11-01 / 01-01;5;0; 97 ;01-01 / 03-01;5;0; 218 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.579,73 ; R$ 1.147,54 
Astorga - PR;parana;Astorga; 6,60 ;6,60%;11-01 / 01-01;5;0; 154 ;01-01 / 03-01;5;0; 230 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.621,99 ; R$ 1.088,06 
Atalaia - PR;parana;Atalaia; 6,60 ;6,60%;11-01 / 01-01;5;0; 126 ;01-01 / 03-01;5;0; 215 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.984,79 ; R$ 1.162,83 
Balsa Nova - PR;parana;Balsa Nova; 6,60 ;6,60%;11-01 / 01-01;5;0; 129 ;01-01 / 03-01;5;0; 216 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.941,71 ; R$ 1.158,89 
Bandeirantes - PR;parana;Bandeirantes; 6,60 ;6,60%;11-01 / 01-01;5;0; 108 ;01-01 / 03-01;5;0; 249 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.313,61 ; R$ 1.004,34 
Barbosa Ferraz - PR;parana;Barbosa Ferraz; 6,60 ;6,60%;11-01 / 01-01;5;0; 100 ;01-01 / 03-01;5;0; 245 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.487,89 ; R$ 1.022,03 
Barra Do Jacare - PR;parana;Barra Do Jacare; 6,60 ;6,60%;11-01 / 01-01;5;0; 117 ;01-01 / 03-01;5;0; 242 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.136,94 ; R$ 1.032,51 
Barracao - PR;parana;Barracao; 6,60 ;6,60%;11-01 / 01-01;5;0; 140 ;01-01 / 03-01;5;0; 214 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.788,78 ; R$ 1.168,34 
Bela Vista Da Caroba - PR;parana;Bela Vista Da Caroba; 6,60 ;6,60%;11-01 / 01-01;5;0; 86 ;01-01 / 03-01;5;0; 222 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.916,82 ; R$ 1.124,22 
Bela Vista Do Paraiso - PR;parana;Bela Vista Do Paraiso; 6,60 ;6,60%;11-01 / 01-01;5;0; 154 ;01-01 / 03-01;5;0; 232 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.624,34 ; R$ 1.075,50 
Bituruna - PR;parana;Bituruna; 6,60 ;6,60%;11-01 / 01-01;5;0; 125 ;01-01 / 03-01;5;0; 246 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.001,42 ; R$ 1.018,09 
Boa Esperanca - PR;parana;Boa Esperanca; 6,60 ;6,60%;11-01 / 01-01;5;0; 96 ;01-01 / 03-01;5;0; 223 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.595,84 ; R$ 1.122,58 
Boa Esperanca Do Iguacu - PR;parana;Boa Esperanca Do Iguacu; 6,60 ;6,60%;11-01 / 01-01;5;0; 87 ;01-01 / 03-01;5;0; 203 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.873,54 ; R$ 1.229,07 
Boa Ventura De Sao Roque - PR;parana;Boa Ventura De Sao Roque; 6,60 ;6,60%;11-01 / 01-01;5;0; 129 ;01-01 / 03-01;5;0; 221 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.940,66 ; R$ 1.129,72 
Boa Vista Da Aparecida - PR;parana;Boa Vista Da Aparecida; 6,60 ;6,60%;11-01 / 01-01;5;0; 101 ;01-01 / 03-01;5;0; 214 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.465,11 ; R$ 1.167,52 
Bom Jesus Do Sul - PR;parana;Bom Jesus Do Sul; 6,60 ;6,60%;11-01 / 01-01;5;0; 128 ;01-01 / 03-01;5;0; 215 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.954,11 ; R$ 1.164,06 
Bom Sucesso - PR;parana;Bom Sucesso; 6,60 ;6,60%;11-01 / 01-01;5;0; 145 ;01-01 / 03-01;5;0; 228 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.722,43 ; R$ 1.098,59 
Bom Sucesso Do Sul - PR;parana;Bom Sucesso Do Sul; 6,60 ;6,60%;11-01 / 01-01;5;0; 94 ;01-01 / 03-01;5;0; 218 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.669,45 ; R$ 1.145,10 
Borrazopolis - PR;parana;Borrazopolis; 6,60 ;6,60%;11-01 / 01-01;5;0; 141 ;01-01 / 03-01;5;0; 247 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.778,96 ; R$ 1.010,70 
Braganey - PR;parana;Braganey; 6,60 ;6,60%;11-01 / 01-01;5;0; 103 ;01-01 / 03-01;5;0; 248 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.437,95 ; R$ 1.008,08 
Brasilandia Do Sul - PR;parana;Brasilandia Do Sul; 6,60 ;6,60%;11-01 / 01-01;5;0; 84 ;01-01 / 03-01;5;0; 187 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.983,20 ; R$ 1.333,57 
Cafeara - PR;parana;Cafeara; 6,60 ;6,60%;11-01 / 01-01;5;0; 128 ;01-01 / 03-01;5;0; 212 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.960,24 ; R$ 1.178,32 
Cafelandia - PR;parana;Cafelandia; 6,60 ;6,60%;11-01 / 01-01;5;0; 111 ;01-01 / 03-01;5;0; 234 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.260,12 ; R$ 1.068,71 
Cafezal Do Sul - PR;parana;Cafezal Do Sul; 6,60 ;6,60%;11-01 / 01-01;5;0; 76 ;01-01 / 03-01;5;0; 180 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.281,24 ; R$ 1.389,23 
California - PR;parana;California; 6,60 ;6,60%;11-01 / 01-01;5;0; 152 ;01-01 / 03-01;5;0; 252 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.649,02 ; R$ 991,17 
Cambara - PR;parana;Cambara; 6,60 ;6,60%;11-01 / 01-01;5;0; 146 ;01-01 / 03-01;5;0; 277 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.711,68 ; R$ 902,16 
Cambe - PR;parana;Cambe; 6,60 ;6,60%;11-01 / 01-01;5;0; 154 ;01-01 / 03-01;5;0; 241 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.626,41 ; R$ 1.035,24 
Cambira - PR;parana;Cambira; 6,60 ;6,60%;11-01 / 01-01;5;0; 154 ;01-01 / 03-01;5;0; 244 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.620,95 ; R$ 1.023,18 
Campina Da Lagoa - PR;parana;Campina Da Lagoa; 6,60 ;6,60%;11-01 / 01-01;5;0; 101 ;01-01 / 03-01;5;0; 241 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.464,53 ; R$ 1.036,10 
Campina Do Simao - PR;parana;Campina Do Simao; 6,60 ;6,60%;11-01 / 01-01;5;0; 126 ;01-01 / 03-01;5;0; 209 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.991,12 ; R$ 1.194,33 
Campo Bonito - PR;parana;Campo Bonito; 6,60 ;6,60%;11-01 / 01-01;5;0; 99 ;01-01 / 03-01;5;0; 240 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.515,74 ; R$ 1.043,23 
Campo Do Tenente - PR;parana;Campo Do Tenente; 6,60 ;6,60%;11-01 / 01-01;5;0; 150 ;01-01 / 03-01;5;0; 225 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.664,06 ; R$ 1.112,88 
Campo Largo - PR;parana;Campo Largo; 6,60 ;6,60%;11-01 / 01-01;5;0; 134 ;01-01 / 03-01;5;0; 261 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.860,45 ; R$ 957,51 
Campo Mourao - PR;parana;Campo Mourao; 6,60 ;6,60%;11-01 / 01-01;5;0; 104 ;01-01 / 03-01;5;0; 242 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.392,43 ; R$ 1.031,60 
Candido De Abreu - PR;parana;Candido De Abreu; 6,60 ;6,60%;11-01 / 01-01;5;0; 149 ;01-01 / 03-01;5;0; 234 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.675,47 ; R$ 1.069,28 
Candoi - PR;parana;Candoi; 6,60 ;6,60%;11-01 / 01-01;5;0; 120 ;01-01 / 03-01;5;0; 224 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.075,00 ; R$ 1.114,75 
Cantagalo - PR;parana;Cantagalo; 6,60 ;6,60%;11-01 / 01-01;5;0; 129 ;01-01 / 03-01;5;0; 219 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.937,74 ; R$ 1.139,72 
Capanema - PR;parana;Capanema; 6,60 ;6,60%;11-01 / 01-01;5;0; 70 ;01-01 / 03-01;5;0; 230 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 3.574,68 ; R$ 1.088,78 
Capitao Leonidas Marques - PR;parana;Capitao Leonidas Marques; 6,60 ;6,60%;11-01 / 01-01;5;0; 86 ;01-01 / 03-01;5;0; 219 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.898,30 ; R$ 1.139,07 
Carambei - PR;parana;Carambei; 6,60 ;6,60%;11-01 / 01-01;5;0; 155 ;01-01 / 03-01;5;0; 251 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.613,29 ; R$ 997,54 
Carlopolis - PR;parana;Carlopolis; 6,60 ;6,60%;11-01 / 01-01;5;0; 119 ;01-01 / 03-01;5;0; 254 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.103,39 ; R$ 986,13 
Cascavel - PR;parana;Cascavel; 6,60 ;6,60%;11-01 / 01-01;5;0; 110 ;01-01 / 03-01;5;0; 226 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.269,19 ; R$ 1.106,46 
Castro - PR;parana;Castro; 6,60 ;6,60%;11-01 / 01-01;5;0; 154 ;01-01 / 03-01;5;0; 267 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.624,33 ; R$ 937,62 
Centenario Do Sul - PR;parana;Centenario Do Sul; 6,60 ;6,60%;11-01 / 01-01;5;0; 127 ;01-01 / 03-01;5;0; 215 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.969,51 ; R$ 1.162,64 
Ceu Azul - PR;parana;Ceu Azul; 6,60 ;6,60%;11-01 / 01-01;5;0; 105 ;01-01 / 03-01;5;0; 239 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.384,49 ; R$ 1.046,51 
Chopinzinho - PR;parana;Chopinzinho; 6,60 ;6,60%;11-01 / 01-01;5;0; 84 ;01-01 / 03-01;5;0; 212 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.968,00 ; R$ 1.178,47 
Cianorte - PR;parana;Cianorte; 6,60 ;6,60%;11-01 / 01-01;5;0; 93 ;01-01 / 03-01;5;0; 231 ; 100,00 ; R$ 5.000,00 ; R$ 33.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.675,91 ; R$ 1.082,34 
